window_size,step_size,run,skill,type,Novice_True_Positive,Novice_False_Positive,Expert_True_Positive,Expert_False_Positive
90,30,4,Needle,SVM,59,139,105,21
90,30,4,Needle,SVM,268,106,0,24
90,30,4,Needle,SVM,147,107,102,90
90,30,4,Needle,SVM,161,85,97,119
90,30,4,Needle,SVM,187,89,75,0
90,60,4,Needle,Model,0,0,123,40
90,60,4,Needle,Model,129,0,53,18
90,60,4,Needle,Model,74,0,105,45
90,60,4,Needle,Model,82,26,66,59
90,60,4,Needle,Model,86,15,67,8
90,60,4,Needle,SVM,26,7,116,14
90,60,4,Needle,SVM,118,0,53,29
90,60,4,Needle,SVM,77,22,83,42
90,60,4,Needle,SVM,82,29,63,59
90,60,4,Needle,SVM,94,42,40,0
120,30,4,Suture,Model,723,122,80,54
120,30,4,Suture,Model,347,71,92,18
120,30,4,Suture,Model,523,148,6,3
120,30,4,Suture,Model,415,115,63,27
120,30,4,Suture,Model,397,135,0,0
120,30,4,Suture,SVM,666,78,124,111
120,30,4,Suture,SVM,341,65,98,24
120,30,4,Suture,SVM,442,91,63,84
120,30,4,Suture,SVM,209,101,77,233
120,30,4,Suture,SVM,178,110,25,219
120,60,4,Suture,Model,389,80,21,0
120,60,4,Suture,Model,180,53,29,3
120,60,4,Suture,Model,261,74,4,3
120,60,4,Suture,Model,222,89,0,0
120,60,4,Suture,Model,199,65,3,0
120,60,4,Suture,SVM,379,53,48,10
120,60,4,Suture,SVM,176,39,43,7
120,60,4,Suture,SVM,225,70,8,39
120,60,4,Suture,SVM,155,50,39,67
120,60,4,Suture,SVM,162,34,34,37
150,30,4,Suture,Model,763,123,77,10
150,30,4,Suture,Model,350,59,102,12
150,30,4,Suture,Model,522,152,0,0
150,30,4,Suture,Model,407,144,32,31
150,30,4,Suture,Model,325,132,1,68
150,30,4,Suture,SVM,623,83,117,150
150,30,4,Suture,SVM,346,58,103,16
150,30,4,Suture,SVM,367,152,0,155
150,30,4,Suture,SVM,243,113,63,195
150,30,4,Suture,SVM,108,81,52,285
150,60,4,Suture,Model,336,16,85,52
150,60,4,Suture,Model,182,44,37,0
150,60,4,Suture,Model,262,76,0,0
150,60,4,Suture,Model,220,89,0,0
150,60,4,Suture,Model,198,66,1,0
150,60,4,Suture,SVM,341,26,75,47
150,60,4,Suture,SVM,180,32,49,2
150,60,4,Suture,SVM,177,75,1,85
150,60,4,Suture,SVM,104,56,33,116
150,60,4,Suture,SVM,83,26,41,115
180,30,4,Suture,Model,709,71,127,60
180,30,4,Suture,Model,315,57,102,44
180,30,4,Suture,Model,518,150,0,0
180,30,4,Suture,Model,434,174,0,0
180,30,4,Suture,Model,389,130,1,0
180,30,4,Suture,SVM,707,69,129,62
180,30,4,Suture,SVM,333,70,89,26
180,30,4,Suture,SVM,428,150,0,90
180,30,4,Suture,SVM,163,162,12,271
180,30,4,Suture,SVM,160,107,24,229
180,60,4,Suture,Model,380,58,41,5
180,60,4,Suture,Model,178,39,41,2
180,60,4,Suture,Model,260,76,0,0
180,60,4,Suture,Model,197,53,34,21
180,60,4,Suture,Model,195,66,0,0
180,60,4,Suture,SVM,333,41,58,52
180,60,4,Suture,SVM,159,29,51,21
180,60,4,Suture,SVM,205,72,4,55
180,60,4,Suture,SVM,159,46,41,59
180,60,4,Suture,SVM,59,33,33,136
90,30,4,Suture,Model,781,204,0,0
90,30,4,Suture,Model,356,63,102,12
90,30,4,Suture,Model,454,155,1,76
90,30,4,Suture,Model,444,177,3,2
90,30,4,Suture,Model,401,137,0,0
90,30,4,Suture,SVM,623,132,72,158
90,30,4,Suture,SVM,350,62,103,18
90,30,4,Suture,SVM,306,115,41,224
90,30,4,Suture,SVM,183,102,78,263
90,30,4,Suture,SVM,203,91,46,198
90,60,4,Suture,Model,387,39,64,5
90,60,4,Suture,Model,185,36,47,0
90,60,4,Suture,Model,199,36,42,67
90,60,4,Suture,Model,224,91,0,0
90,60,4,Suture,Model,202,66,3,0
90,60,4,Suture,SVM,376,38,65,16
90,60,4,Suture,SVM,185,29,54,0
90,60,4,Suture,SVM,205,62,16,61
90,60,4,Suture,SVM,150,86,5,74
90,60,4,Suture,SVM,100,35,34,102
120,30,5,Knot,Model,191,32,55,6
120,30,5,Knot,Model,182,66,9,10
120,30,5,Knot,Model,231,81,0,0
120,30,5,Knot,Model,248,34,38,0
120,30,5,Knot,Model,199,75,0,0
120,30,5,Knot,SVM,144,15,72,53
120,30,5,Knot,SVM,106,44,31,86
120,30,5,Knot,SVM,96,67,14,135
120,30,5,Knot,SVM,248,28,44,0
120,30,5,Knot,SVM,138,61,14,61
120,60,5,Knot,Model,99,30,14,0
120,60,5,Knot,Model,97,38,0,0
120,60,5,Knot,Model,117,41,0,0
120,60,5,Knot,Model,125,24,13,0
120,60,5,Knot,Model,100,38,0,0
120,60,5,Knot,SVM,99,22,22,0
120,60,5,Knot,SVM,50,34,4,47
120,60,5,Knot,SVM,75,30,11,42
120,60,5,Knot,SVM,125,24,13,0
120,60,5,Knot,SVM,83,29,9,17
150,30,5,Knot,Model,180,41,44,14
150,30,5,Knot,Model,189,73,0,0
150,30,5,Knot,Model,227,79,0,0
150,30,5,Knot,Model,245,31,39,0
150,30,5,Knot,Model,196,73,0,0
150,30,5,Knot,SVM,139,16,69,55
150,30,5,Knot,SVM,87,56,17,102
150,30,5,Knot,SVM,227,79,0,0
150,30,5,Knot,SVM,245,63,7,0
150,30,5,Knot,SVM,139,65,8,57
150,60,5,Knot,Model,96,31,12,2
150,60,5,Knot,Model,95,37,0,0
150,60,5,Knot,Model,114,40,0,0
150,60,5,Knot,Model,123,23,12,0
150,60,5,Knot,Model,99,37,0,0
150,60,5,Knot,SVM,67,13,30,31
150,60,5,Knot,SVM,47,18,19,48
150,60,5,Knot,SVM,93,40,0,21
150,60,5,Knot,SVM,109,20,15,14
150,60,5,Knot,SVM,74,26,11,25
180,30,5,Knot,Model,158,7,76,33
180,30,5,Knot,Model,186,71,0,0
180,30,5,Knot,Model,205,52,25,18
180,30,5,Knot,Model,242,34,34,0
180,30,5,Knot,Model,193,71,0,0
180,30,5,Knot,SVM,148,7,76,43
180,30,5,Knot,SVM,75,8,63,111
180,30,5,Knot,SVM,148,50,27,75
180,30,5,Knot,SVM,221,40,28,21
180,30,5,Knot,SVM,82,25,46,111
180,60,5,Knot,Model,86,18,24,10
180,60,5,Knot,Model,92,28,8,2
180,60,5,Knot,Model,113,39,0,0
180,60,5,Knot,Model,122,19,16,0
180,60,5,Knot,Model,94,21,15,3
180,60,5,Knot,SVM,61,10,32,35
180,60,5,Knot,SVM,80,20,16,14
180,60,5,Knot,SVM,54,35,4,59
180,60,5,Knot,SVM,122,19,16,0
180,60,5,Knot,SVM,86,9,27,11
90,30,5,Knot,Model,193,46,43,7
90,30,5,Knot,Model,195,77,0,0
90,30,5,Knot,Model,235,82,1,0
90,30,5,Knot,Model,233,20,54,18
90,30,5,Knot,Model,202,77,0,0
90,30,5,Knot,SVM,125,8,81,75
90,30,5,Knot,SVM,73,39,38,122
90,30,5,Knot,SVM,68,55,28,167
90,30,5,Knot,SVM,238,46,28,13
90,30,5,Knot,SVM,165,39,38,37
90,60,5,Knot,Model,101,13,32,0
90,60,5,Knot,Model,98,39,0,0
90,60,5,Knot,Model,118,42,0,0
90,60,5,Knot,Model,122,12,25,4
90,60,5,Knot,Model,99,29,10,3
90,60,5,Knot,SVM,56,4,41,45
90,60,5,Knot,SVM,58,15,24,40
90,60,5,Knot,SVM,53,38,4,65
90,60,5,Knot,SVM,126,19,18,0
90,60,5,Knot,SVM,62,20,19,40
120,30,5,Needle,Model,24,0,242,55
120,30,5,Needle,Model,289,105,0,0
120,30,5,Needle,Model,146,0,207,89
120,30,5,Needle,Model,145,35,145,132
120,30,5,Needle,Model,151,37,125,34
120,30,5,Needle,SVM,31,119,123,48
120,30,5,Needle,SVM,171,0,105,118
120,30,5,Needle,SVM,146,42,165,89
120,30,5,Needle,SVM,156,101,79,121
120,30,5,Needle,SVM,184,91,71,1
120,60,5,Needle,Model,0,0,121,40
120,60,5,Needle,Model,111,0,53,34
120,60,5,Needle,Model,73,0,104,45
120,60,5,Needle,Model,75,19,71,64
120,60,5,Needle,Model,84,1,81,9
120,60,5,Needle,SVM,28,38,83,12
120,60,5,Needle,SVM,99,0,53,46
120,60,5,Needle,SVM,73,2,102,45
120,60,5,Needle,SVM,66,14,76,73
120,60,5,Needle,SVM,93,44,38,0
150,30,5,Needle,Model,29,0,240,49
150,30,5,Needle,Model,229,3,101,57
150,30,5,Needle,Model,145,0,205,88
150,30,5,Needle,Model,94,3,175,180
150,30,5,Needle,Model,169,52,108,14
150,30,5,Needle,SVM,59,133,107,19
150,30,5,Needle,SVM,212,0,104,74
150,30,5,Needle,SVM,153,104,101,80
150,30,5,Needle,SVM,155,74,104,119
150,30,5,Needle,SVM,172,56,104,11
150,60,5,Needle,Model,29,2,119,10
150,60,5,Needle,Model,99,0,52,45
150,60,5,Needle,Model,73,0,103,44
150,60,5,Needle,Model,75,16,74,63
150,60,5,Needle,Model,84,23,57,8
150,60,5,Needle,SVM,34,73,48,5
150,60,5,Needle,SVM,132,45,7,12
150,60,5,Needle,SVM,74,0,103,43
150,60,5,Needle,SVM,76,25,65,62
150,60,5,Needle,SVM,87,49,31,5
180,30,5,Needle,Model,0,0,238,77
180,30,5,Needle,Model,227,0,103,56
180,30,5,Needle,Model,144,0,203,87
180,30,5,Needle,Model,271,176,0,0
180,30,5,Needle,Model,128,0,158,53
180,30,5,Needle,SVM,55,142,96,22
180,30,5,Needle,SVM,157,0,103,126
180,30,5,Needle,SVM,144,0,203,87
180,30,5,Needle,SVM,107,43,133,164
180,30,5,Needle,SVM,157,56,102,24
180,60,5,Needle,Model,39,16,103,0
180,60,5,Needle,Model,114,0,52,28
180,60,5,Needle,Model,72,0,102,44
180,60,5,Needle,Model,52,2,86,84
180,60,5,Needle,Model,80,10,70,11
180,60,5,Needle,SVM,31,62,57,8
180,60,5,Needle,SVM,87,0,52,55
180,60,5,Needle,SVM,73,30,72,43
180,60,5,Needle,SVM,63,11,77,73
180,60,5,Needle,SVM,91,22,58,0
90,30,5,Needle,Model,0,30,214,80
90,30,5,Needle,Model,242,0,106,50
90,30,5,Needle,Model,147,0,209,90
90,30,5,Needle,Model,127,14,168,153
90,30,5,Needle,Model,154,28,136,33
90,30,5,Needle,SVM,58,185,59,22
90,30,5,Needle,SVM,206,0,106,86
90,30,5,Needle,SVM,148,135,74,89
90,30,5,Needle,SVM,157,28,154,123
90,30,5,Needle,SVM,171,106,58,16
90,60,5,Needle,Model,29,1,122,11
90,60,5,Needle,Model,120,0,53,27
90,60,5,Needle,Model,74,0,105,45
90,60,5,Needle,Model,48,0,92,93
90,60,5,Needle,Model,66,3,79,28
90,60,5,Needle,SVM,29,2,121,11
90,60,5,Needle,SVM,117,9,44,30
90,60,5,Needle,SVM,74,35,70,45
90,60,5,Needle,SVM,64,20,72,77
90,60,5,Needle,SVM,93,57,25,1
120,30,5,Suture,Model,775,89,113,2
120,30,5,Suture,Model,341,93,70,24
120,30,5,Suture,Model,526,154,0,0
120,30,5,Suture,Model,442,178,0,0
120,30,5,Suture,Model,397,135,0,0
120,30,5,Suture,SVM,771,72,130,6
120,30,5,Suture,SVM,312,79,84,53
120,30,5,Suture,SVM,326,154,0,200
120,30,5,Suture,SVM,388,144,34,54
120,30,5,Suture,SVM,288,110,25,109
120,60,5,Suture,Model,389,65,36,0
120,60,5,Suture,Model,182,29,53,1
120,60,5,Suture,Model,241,35,43,23
120,60,5,Suture,Model,222,88,1,0
120,60,5,Suture,Model,133,23,45,66
120,60,5,Suture,SVM,389,57,44,0
120,60,5,Suture,SVM,180,31,51,3
120,60,5,Suture,SVM,253,42,36,11
120,60,5,Suture,SVM,117,84,5,105
120,60,5,Suture,SVM,97,23,45,102
150,30,5,Suture,Model,769,87,113,4
150,30,5,Suture,Model,359,73,88,3
150,30,5,Suture,Model,522,152,0,0
150,30,5,Suture,Model,435,128,48,3
150,30,5,Suture,Model,392,127,6,1
150,30,5,Suture,SVM,635,70,130,138
150,30,5,Suture,SVM,359,89,72,3
150,30,5,Suture,SVM,357,137,15,165
150,30,5,Suture,SVM,209,148,28,229
150,30,5,Suture,SVM,105,81,52,288
150,60,5,Suture,Model,382,42,59,6
150,60,5,Suture,Model,168,36,45,14
150,60,5,Suture,Model,262,76,0,0
150,60,5,Suture,Model,220,89,0,0
150,60,5,Suture,Model,198,66,1,0
150,60,5,Suture,SVM,364,35,66,24
150,60,5,Suture,SVM,170,37,44,12
150,60,5,Suture,SVM,202,60,16,60
150,60,5,Suture,SVM,176,86,3,44
150,60,5,Suture,SVM,82,32,35,116
180,30,5,Suture,Model,769,179,19,0
180,30,5,Suture,Model,347,72,87,12
180,30,5,Suture,Model,518,150,0,0
180,30,5,Suture,Model,434,174,0,0
180,30,5,Suture,Model,389,130,1,0
180,30,5,Suture,SVM,754,110,88,15
180,30,5,Suture,SVM,315,109,50,44
180,30,5,Suture,SVM,419,150,0,99
180,30,5,Suture,SVM,240,76,98,194
180,30,5,Suture,SVM,338,123,8,51
180,60,5,Suture,Model,367,36,63,18
180,60,5,Suture,Model,169,29,51,11
180,60,5,Suture,Model,260,76,0,0
180,60,5,Suture,Model,218,87,0,0
180,60,5,Suture,Model,195,66,0,0
180,60,5,Suture,SVM,356,31,68,29
180,60,5,Suture,SVM,172,30,50,8
180,60,5,Suture,SVM,222,76,0,38
180,60,5,Suture,SVM,151,86,1,67
180,60,5,Suture,SVM,38,20,46,157
90,30,5,Suture,Model,739,116,88,42
90,30,5,Suture,Model,366,73,92,2
90,30,5,Suture,Model,530,156,0,0
90,30,5,Suture,Model,446,180,0,0
90,30,5,Suture,Model,314,129,8,87
90,30,5,Suture,SVM,495,68,136,286
90,30,5,Suture,SVM,348,72,93,20
90,30,5,Suture,SVM,425,145,11,105
90,30,5,Suture,SVM,194,148,32,252
90,30,5,Suture,SVM,190,111,26,211
90,60,5,Suture,Model,370,43,60,22
90,60,5,Suture,Model,183,45,38,2
90,60,5,Suture,Model,266,78,0,0
90,60,5,Suture,Model,224,91,0,0
90,60,5,Suture,Model,202,69,0,0
90,60,5,Suture,SVM,381,52,51,11
90,60,5,Suture,SVM,180,38,45,5
90,60,5,Suture,SVM,204,70,8,62
90,60,5,Suture,SVM,120,89,2,104
90,60,5,Suture,SVM,54,32,37,148
